product_id,product_title,retail_price,Disc__perc,disc_price,rating,summary,review,location,date,upvotes,downvotes
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Classy product,very nice mobile,Firozabad,5 months ago,21,8
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Not recommended at all,"Camera quality  is very very bad and tagging fake 64 Mega pixel. It is working like any other chinese brand's 12 mg camera. Very bad deal in terms of camera, picture  quality  is not good. You can find this issue in movie  viewing.  I have realme XT and its camera is also 64 mg but it far far better then C55. Do not go for this realme C55 phone",New Delhi,5 months ago,41,20
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Terrific,The mobile in first look its just osm 😊Thank you Flipkart ❤️,Jalgaon,5 months ago,20,8
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Very Good,Nice mobile,Chengalpattu,5 months ago,5,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Must buy!,This phone is very nice 👍 📱📱,Saran,5 months ago,44,24
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Excellent,Good,Birbhum District,4 months ago,12,4
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",3,Does the job,Good budget friendly phone Camera performance is ok.Good battery backup with 5000mah and fast charging.Display okBudget processor.Decent gaming experience.,Visakhapatnam,2 months ago,4,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Worth every penny,It's very good mobile.. Thanks for realme🥰🥰🥰🥰,Perundurai,2 months ago,4,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Perfect product!,Overall  👌,Chennai,3 months ago,4,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Delightful,The phone is the best choice in terms of Looks and screen but you have to compromise in Camera and Performance,Murshidabad District,3 months ago,4,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Absolute rubbish!,Not a good,Paderu,5 months ago,4,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Fabulous!,Nice,Kanpur Nagar,5 months ago,12,4
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Horrible,Most worse product guys..don't go for it..my phone is jus one day old ..it has heating issues and performance is too slow...i tried to return...but they don't have replacement policy except repair and replace...Don go for it guys..worse product from realme...,Visakhapatnam,5 months ago,12,4
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Best in the market!,"Nice mobile realme,c55😊 thank you so much🫂😄😍💋😁❤️",Chennai,3 months ago,15,6
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Delightful,Awesome 👍,Patna,5 months ago,10,3
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Really Nice,All good.... Received very securely!!,Bangalore,4 months ago,11,4
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Hated it!,This is waste of money product,Raigarh,5 months ago,13,5
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Hated it!,"Very bad product,many problems,no service centre available, hanging issue, overheating issue....,don't buy please...",Waluj Midc,4 months ago,8,2
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Must buy!,One of the best phone from the realme .Everything was so good .Love you c55,Guntur District,5 months ago,5,2
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Good choice,Realme c55 awesome product with beautiful features,Samastipur,2 months ago,6,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Good choice,This picture of clouds is so Blair...But so beautiful...,Murshidabad District,2 months ago,5,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Best in the market!,Value for range best 📱 phone with camera,Darbhanga District,3 months ago,12,5
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Highly recommended,Superb quality best brand,Ahmadpur,5 months ago,8,3
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Worthless,"I thought that it's vary bad phone to off this market. Fast I gonna experience to say that after one week  try lag problem , hot problem , camera or charging and look are so good 😊 but  I had wasted in my money . Gaming vary problem to see that any one off this market and don't buy a. I thought that this upgrade old mobile this phone not to be new phone . I don't had to see new features this mobile  .. I thought I had experienced to old realme mobile  .. I had realme 8i 2 year experience but...",Rangareddy District,4 months ago,21,12
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Terrific,Bahut good hai realme c55,Patna,5 months ago,25,16
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Super!,So super phone build quality is too good 👍👍😊,Saharsa,4 months ago,14,7
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Useless product,POOR. SO MANY TIMES LACKING. WORST PHONE. WASTE OF MONEY. 😭,Chennai,5 months ago,7,2
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Absolute rubbish!,"Ads ads and ads. Open music player, ads. Open app drawer, ads. Open any uninstallable bloatware app, you guessed it right, ads.",Hyderabad,1 month ago,3,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Super!,Nice product 😍,Waluj Midc,1 month ago,3,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Good choice,Price wise very good..speaker very low..otherwise very nice,West Godavari District,4 months ago,3,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Classy product,Nice,Gangtok,4 months ago,3,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Did not meet expectations,"Overheating issue, Overall not good. Never buy it through Flipkart because there is no support for replacement or return",Tanakpur,4 months ago,3,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Super!,Really... great phone in this range... camera is quite good.. value for money,Rajpur Sonarpur,5 months ago,3,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Terrific,Camera quality is very good.Nice 👍 thank you,Gandhinagar,5 months ago,12,6
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Horrible,Please do not take this phone... Worst experience...sim is not detected... Performance dead slower,Hyderabad,5 months ago,20,13
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Perfect product!,"Superb camera , love this",Prayagraj,3 months ago,5,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Simply awesome,Budget friendly And very Good features in this price 💯💯super❤️,Mumbai,4 months ago,5,2
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Pretty good,Value for money and good,Chengamanad,5 months ago,13,7
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Awesome,Very nice phone 🥰,Bengaluru,5 months ago,11,6
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Fabulous!,BEST PHONE 🥰✨,Shillong,4 months ago,8,5
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Simply awesome,Look by good 💯,Hamirpur District,3 months ago,6,2
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Simply awesome,Wooooooooooooow amezing colar sanset so beautiful thenku my Flipkart my fevirit company 😍😍😍😍🥰😘,Mahuva,3 months ago,6,2
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Terrific purchase,Very nice,Chennai,4 months ago,6,2
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Perfect product!,Nice phone good choice,Saran District,4 months ago,9,5
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Useless product,Battery performance is very low and Heating problem,Namakkal District,5 months ago,9,5
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Worth every penny,Nice phone,Mirganj,5 months ago,7,6
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Brilliant,I like this product,Jammu,4 months ago,10,6
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Mind-blowing purchase,Nice mobile,Chittoor,5 months ago,10,6
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Just wow!,Super  very  nice👍👍👍,Mehkar,2 months ago,4,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Just wow!,I like it,South Twenty Four Parganas District,2 months ago,4,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Good choice,Realme phone is very nice product,South Delhi,3 months ago,4,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Just wow!,This is very good phone at this Budget.All this features are good.,Birbhum District,3 months ago,4,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Brilliant,Good phone,Barasat,3 months ago,5,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Terrific,This product is very good,Bangalore,3 months ago,4,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Terrific,Good looking,Gurugram,4 months ago,4,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Nice,Very nice And amazing phone,Maunath Bhanjan,5 months ago,3,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Absolute rubbish!,Mobile working is sliw,Uttara Kannada District,5 months ago,4,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Best in the market!,Super,Gadag District,4 months ago,5,2
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Absolute rubbish!,Bed selfie camera,Roorkee,5 months ago,3,2
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Must buy!,Heavy product and battery backup is very fantastic,Begusarai District,3 months ago,7,4
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Worth the money,Looking nice but camera modules to big,Utnur,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Worth the money,Very nice mobile,Kalara,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Wonderful,This is really good,Ballia District,1 month ago,2,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Worth the money,Hats off realme ...  The rainforest colour was eye catching ❤️🤤 Thanks for bringing super mobile with budget segment 🤩 1. Display was excellent 😊2. Camera is nice only for this price range 😉 don't expect much more clarity3.Phone was light weight and very slim..Cons...1. This is not for performance oriented and gaming,Krishnagiri District,1 month ago,2,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",3,Good,Best camera under 15k,Baran,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Utterly Disappointed,Battery is not better...,Jagraon,2 months ago,2,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Value-for-money,"Display, Camera, Looks everything are good. Only Battery is not good. Charging is very first but draining also very first.",Hugli Chinsurah,2 months ago,2,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Worth the money,Wow good awesome product,Bhopal,2 months ago,2,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Worth the money,Camera 📸📸 is tha best 😎😎,Mohali,2 months ago,2,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Highly recommended,The phone's battery needs to be improved! Except for that I think it's a great smartphone! Loved it! Realme's Camera Quality as Always is Great! Thanks Flipkart!,Kanpur,3 months ago,2,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",3,Does the job,"Not satisfied... Just ok, the camera design is one of the attraction.  Camera quality not as expected.",Cheruthazham,4 months ago,2,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Good choice,Nice,Durg,4 months ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Very poor,Very cheap and low quality i,Rajpur Sonarpur,4 months ago,2,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Awesome,Amazing,Nanpara,4 months ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Horrible,"Very bad product , speakers very very... Bad . Not by this product don't west your money.",Hyderabad,4 months ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Wonderful,Nice phone🔥Thankyou Flipkart,Bilaspur District,5 months ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Waste of money!,Network problem h,Mahesana District,5 months ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Worthless,Camra is poor row are not suprtbal,New Delhi,5 months ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Not recommended at all,Bad product nat working issu,Rajsamand,5 months ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",2,Could be way better,"Not for good in game, gyroscope is delay. It's not good phone",Torban,5 months ago,2,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Worthless,Don't buy these worst mobile,Harohalli Industrial Area,5 months ago,9,7
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Worth every penny,So nice to pick 💯💯,Bengaluru,4 months ago,4,5
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Simply awesome,User friendly .. long battery back up .. clarity ..  No heat,Haveri District,4 months ago,3,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Did not meet expectations,This product is good but picture quality is not good,Bijuri,4 months ago,2,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Must buy!,supper,Mahuva,5 months ago,2,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Useless product,Phone not good,Lucknow,5 months ago,3,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Value-for-money,Camera is not soooooo good. Battery performance ok very well. Overall good choice. Go for it. In this price only 4GB available. Price wise it's awesome. Let's use....then only we understand total performance. Delivered on time. Flipkart is very very special in this on time delivery and perfect packing. Thank you Flipkart ❤️❤️,Yemmiganur,3 months ago,4,2
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Wonderful,Nice 👍,Chandrapur District,2 months ago,2,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Must buy!,"Good Product, I Like it 💫",Patan,5 months ago,1,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Super!,I love this product,Dharmapuri,5 months ago,1,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",3,Just okay,Speaker is very poorCamera is goodBattery power is not good,Mau,5 months ago,2,1
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Awesome,Poli must buy for budget,Muvattupuzha,11 days ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Worth the money,Nice phone and camera also good,Mangaluru,14 days ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Not recommended at all,Camera quality is not like as 60 Mp but design is good I'm highly disappointed with this camera quality,Gonda District,19 days ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Utterly Disappointed,Not good . within one month my mobile hanged for hole day . I was not able to receive call or even able to diall. Mobile switch on off option also not available. Over all I suggest not to buy.,Kolkata,20 days ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Terrific purchase,This is product best 👍 and A best camera quality 👍 battery backup is best.Gaming perform is best.,Ratnagiri,27 days ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Wonderful,Nice camera phone,Roorkee,30 days ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Really Nice,Very nice,Hyderabad,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Super!,Performance good price less,Kankipadu,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",3,Good,Camera is not much better. Night mode is not good. Battery life is bad but 5000 mah🙄. Charging is fast. Consuming fast also. Back cam is good. Front cam is bad. Aall over i give 3 star. Its a 4 g phone,Perumbavoor,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",3,Decent product,Awesome Phone 📱 This colour is unique colour,Katihar,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",3,Fair,Display problem,Sheopur,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Brilliant,Nice Phone I lv u Real me,Aligarh,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Worth the money,Loved it,Ranga Reddy,1 month ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",3,Decent product,I like the phone but the battery is little much not good when I charge the phone it's not going longer a day,Donkamokam,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Brilliant,NICE PRODUCT 💞💞💞💞💞,Kalinga Nagar Industrial Area,1 month ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Brilliant,Nycc phone,Kheri District,1 month ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Brilliant,So nice amazing product value for money 💖💝Nice camera and very good process I like it product ❤️❤️❤️❤️,Muzaffarnagar,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Classy product,Awesome,Amaravathi,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Must buy!,Very good Product In This Budget,Sitapur,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Worth the money,Very good product 💯,Jhansi,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Just wow!,Nice video upload,Bidadi Industrial Area,1 month ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Mind-blowing purchase,Camera is very nice,Ahmadabad District,1 month ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",4,Good choice,Nice product,Ratlam District,2 months ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Highly recommended,Very good phone,Cuttack,2 months ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Terrific purchase,Goods,Kendujhar District,2 months ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",5,Terrific purchase,"Thos phone look very attractive😍, love this phone for look. U buy now",Bakhtiarpur,2 months ago,0,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Absolute rubbish!,mobile camera and speker cheap qwality,Yamunanagar District,2 months ago,1,0
MOBGNBYJZJEHR4QN,"realme C55 (Rainy Night, 128 GB)","15,999",12,"13,999",1,Did not meet expectations,Navigation not proper work,Kota,2 months ago,1,0
